"session_id","event_id","timestamp","action_type","content","query","query_index","data_type","serp_results","num_results","url","title","doc_index","click_position"
"4781_841","4781_841_qq-444","2006-03-05 17:22:29","QUERY","cowboy boots","cowboy boots","q-444","0","","","","","",""
"4781_841","4781_841_qq-444_serp","2006-03-05 17:22:29","SERP_VIEW","Viewed 10 results: cowboy boots cowboy boot makers, ca boots custom handmade cowboy boots el paso tx cowboy boots ca boots custom cowboy boots, cowboy boots at nashville boot co cowboy boots dan post cowgirl boots frye boots (+7 more)","cowboy boots","q-444","0","[{""doc_index"": ""d-690681"", ""url"": ""http://www.cowboyboots.us"", ""title"": ""cowboy boots cowboy boot makers""}, {""doc_index"": ""d-728779"", ""url"": ""http://www.caboots.com"", ""title"": ""ca boots custom handmade cowboy boots el paso tx cowboy boots ca boots custom cowboy boots""}, {""doc_index"": ""d-118403"", ""url"": ""http://nashvilleboots.com"", ""title"": ""cowboy boots at nashville boot co cowboy boots dan post cowgirl boots frye boots""}, {""doc_index"": ""d-330142"", ""url"": ""http://www.nashvilleboots.com"", ""title"": ""cowboy boots at nashville boot co cowboy boots dan post cowgirl boots frye boots""}, {""doc_index"": ""d-3720"", ""url"": ""http://www.cowtownboots.com"", ""title"": ""cowtown boots premium cowboy cowgirl boots""}, {""doc_index"": ""d-182275"", ""url"": ""http://www.cowtowncowboy.com"", ""title"": ""western wear cowboy boots cowtown cowboy outfitters""}, {""doc_index"": ""d-862501"", ""url"": ""http://www.baskins.com"", ""title"": ""cowboy boots western wear more boot barn""}, {""doc_index"": ""d-159900"", ""url"": ""http://www.corralwest.com"", ""title"": ""cowboy boots western wear more boot barn""}, {""doc_index"": ""d-3719"", ""url"": ""http://www.westernwarehouse.com"", ""title"": ""cowboy boots western wear more boot barn""}, {""doc_index"": ""d-3667"", ""url"": ""http://www.bootbarn.com"", ""title"": ""cowboy boots western wear more boot barn""}]","10.0","","","",""
"4781_841","4781_841_qq-444_cd-3667","2006-03-05 17:22:29","CLICK","cowboy boots western wear more boot barn","cowboy boots","q-444","0","","","http://www.bootbarn.com","cowboy boots western wear more boot barn","d-3667","9.0"
"4781_841","4781_841_qq-445","2006-03-05 17:47:25","QUERY","lucchese stingray boots","lucchese stingray boots","q-445","0","","","","","",""
"4781_841","4781_841_qq-445_serp","2006-03-05 17:47:25","SERP_VIEW","Viewed 10 results: boot disk info the web resource for bootable media, most comfortable walking shoes sandals boots heels ortho feet, handmade leather boots and footwear for sale native arth (+7 more)","lucchese stingray boots","q-445","0","[{""doc_index"": ""d-146964"", ""url"": ""http://www.bootcd.info"", ""title"": ""boot disk info the web resource for bootable media""}, {""doc_index"": ""d-901805"", ""url"": ""http://www.orthofeet.com"", ""title"": ""most comfortable walking shoes sandals boots heels ortho feet""}, {""doc_index"": ""d-410888"", ""url"": ""http://www.nativearth.net"", ""title"": ""handmade leather boots and footwear for sale native arth""}, {""doc_index"": ""d-101534"", ""url"": ""http://www.spookyboutique.com"", ""title"": ""spooky boutique gothic shoes creepers platform boots lolita shoes""}, {""doc_index"": ""d-12059"", ""url"": ""http://www.thewildcowboy.com"", ""title"": ""cowboy boots cowboy hats mens womens childrens western wear""}, {""doc_index"": ""d-2447"", ""url"": ""http://www.zappos.com"", ""title"": ""shoes sneakers boots clothing free shipping zap pos com""}, {""doc_index"": ""d-540490"", ""url"": ""http://www.harrysarmysurplus.net"", ""title"": ""harry s army surplus uniforms work boots military surplus""}, {""doc_index"": ""d-294625"", ""url"": ""http://www.mountainsideski.com"", ""title"": ""alpine ski boot fitting specialists in sugar bush vt""}, {""doc_index"": ""d-689258"", ""url"": ""http://www.bootheeltractorparts.com"", ""title"": ""boot heel tractor parts used john deere tractor parts""}, {""doc_index"": ""d-2525"", ""url"": ""http://www.sheplers.com"", ""title"": ""she pl ers western wear cowboy boots free shipping""}]","10.0","","","",""
"4781_841","4781_841_qq-445_cd-2447","2006-03-05 17:47:25","CLICK","shoes sneakers boots clothing free shipping zap pos com","lucchese stingray boots","q-445","0","","","http://www.zappos.com","shoes sneakers boots clothing free shipping zap pos com","d-2447","5.0"
"4781_842","4781_842_qq-446","2006-03-06 13:35:05","QUERY","bank atlantic","bank atlantic","q-446","0","","","","","",""
"4781_842","4781_842_qq-446_serp","2006-03-06 13:35:05","SERP_VIEW","Viewed 10 results: bb t bank personal banking business banking mortgages investments, personal business banking banks in delaware ws fs bank, bb t bank personal banking business banking mortgages investments (+7 more)","bank atlantic","q-446","0","[{""doc_index"": ""d-32078"", ""url"": ""http://www.bbandt.com"", ""title"": ""bb t bank personal banking business banking mortgages investments""}, {""doc_index"": ""d-315281"", ""url"": ""http://www.wsfsbank.com"", ""title"": ""personal business banking banks in delaware ws fs bank""}, {""doc_index"": ""d-166216"", ""url"": ""http://www.bankofky.com"", ""title"": ""bb t bank personal banking business banking mortgages investments""}, {""doc_index"": ""d-887188"", ""url"": ""http://www.coolbank.com"", ""title"": ""bb t bank personal banking business banking mortgages investments""}, {""doc_index"": ""d-851356"", ""url"": ""http://www.bankoftullahoma.com"", ""title"": ""bank online banking checking savings loans mortgages smart bank""}, {""doc_index"": ""d-3670"", ""url"": ""http://www.bankatlantic.com"", ""title"": ""bb t bank personal banking business banking mortgages investments""}, {""doc_index"": ""d-82467"", ""url"": ""http://www.susquehanna.net"", ""title"": ""bb t bank personal banking business banking mortgages investments""}, {""doc_index"": ""d-11472"", ""url"": ""http://www.colonialbank.com"", ""title"": ""bb t bank personal banking business banking mortgages investments""}, {""doc_index"": ""d-462512"", ""url"": ""http://www.summitbankdirect.com"", ""title"": ""bank of the ozarks purchases summit bank summit bank""}, {""doc_index"": ""d-545067"", ""url"": ""http://www.firstvirginia.com"", ""title"": ""bb t bank personal banking business banking mortgages investments""}]","10.0","","","",""
"4781_842","4781_842_qq-446_cd-3670","2006-03-06 13:35:05","CLICK","bb t bank personal banking business banking mortgages investments","bank atlantic","q-446","0","","","http://www.bankatlantic.com","bb t bank personal banking business banking mortgages investments","d-3670","5.0"
"4781_843","4781_843_qq-447","2006-03-08 11:50:16","QUERY","body glove","body glove","q-447","0","","","","","",""
"4781_843","4781_843_qq-447_serp","2006-03-08 11:50:16","SERP_VIEW","Viewed 10 results: body glove, body glove official website, dev body glove com (+7 more)","body glove","q-447","0","[{""doc_index"": ""d-836662"", ""url"": ""http://www.bodyglove.com.au"", ""title"": ""body glove""}, {""doc_index"": ""d-3671"", ""url"": ""http://www.bodyglove.com"", ""title"": ""body glove official website""}, {""doc_index"": ""d-739449"", ""url"": ""http://dev.bodyglove.com"", ""title"": ""dev body glove com""}, {""doc_index"": ""d-669085"", ""url"": ""http://www.customglove.com"", ""title"": ""custom glove com baseball gloves softball gloves glove smith""}, {""doc_index"": ""d-424461"", ""url"": ""http://www.palmgard.com"", ""title"": ""batting gloves palm gard football gloves receiver gloves baseball batting gloves lineman gloves""}, {""doc_index"": ""d-465312"", ""url"": ""http://leatherglovesonline.com"", ""title"": ""leather gloves driving gloves winter gloves police gloves every kind of leather glove at leather gloves online""}, {""doc_index"": ""d-232786"", ""url"": ""http://www.leatherglovesonline.com"", ""title"": ""leather gloves driving gloves winter gloves police gloves every kind of leather glove at leather gloves online""}, {""doc_index"": ""d-200962"", ""url"": ""http://www.justballgloves.com"", ""title"": ""baseball gloves softball gloves just ball gloves com""}, {""doc_index"": ""d-426064"", ""url"": ""http://www.madova.com"", ""title"": ""gloves mad ova gloves leather gloves from 1919""}, {""doc_index"": ""d-151151"", ""url"": ""http://www.ballglovewarehouse.com"", ""title"": ""baseball gloves softball gloves just ball gloves com""}]","10.0","","","",""
"4781_843","4781_843_qq-447_cd-3671","2006-03-08 11:50:16","CLICK","body glove official website","body glove","q-447","0","","","http://www.bodyglove.com","body glove official website","d-3671","1.0"
"4781_844","4781_844_qq-448","2006-03-09 13:36:42","QUERY","palm beach county building permits","palm beach county building permits","q-448","0","","","","","",""
"4781_844","4781_844_qq-448_serp","2006-03-09 13:36:42","SERP_VIEW","Viewed 10 results: palm beach county home, palm beach county home, palm beach county home (+7 more)","palm beach county building permits","q-448","0","[{""doc_index"": ""d-3672"", ""url"": ""http://www.co.palm-beach.fl.us"", ""title"": ""palm beach county home""}, {""doc_index"": ""d-11708"", ""url"": ""http://www.pbcgov.com"", ""title"": ""palm beach county home""}, {""doc_index"": ""d-450446"", ""url"": ""http://pbcgov.com"", ""title"": ""palm beach county home""}, {""doc_index"": ""d-558893"", ""url"": ""http://www.spbcwta.org"", ""title"": ""south palm beach county wta""}, {""doc_index"": ""d-3716"", ""url"": ""http://www.palmbeachbar.org"", ""title"": ""palm beach county bar association""}, {""doc_index"": ""d-147585"", ""url"": ""http://www.palmbeachskin.com"", ""title"": ""palm beach dermatology palm beach dermatology""}, {""doc_index"": ""d-464964"", ""url"": ""http://www.palmbeachoceanfrontinn.com"", ""title"": ""palm beach island everything palm beach""}, {""doc_index"": ""d-774994"", ""url"": ""http://www.exitrealtyhomesolutions.com"", ""title"": ""palm beach county fl real estate homes for sale in palm beach county fl""}, {""doc_index"": ""d-108992"", ""url"": ""http://www.palmbeachcounty.com"", ""title"": ""palm beach county events nightlife entertainment things to do in palm beach county florida""}, {""doc_index"": ""d-595033"", ""url"": ""http://exitrealtypalmbeach.com"", ""title"": ""palm beach county fl real estate homes for sale in palm beach county fl""}]","10.0","","","",""
"4781_844","4781_844_qq-448_cd-3672","2006-03-09 13:36:42","CLICK","palm beach county home","palm beach county building permits","q-448","0","","","http://www.co.palm-beach.fl.us","palm beach county home","d-3672","0.0"
"4781_845","4781_845_qq-449","2006-03-10 10:41:17","QUERY","department of justice","department of justice","q-449","0","","","","","",""
"4781_845","4781_845_qq-449_serp","2006-03-10 10:41:17","SERP_VIEW","Viewed 10 results: department of justice western australia, u s department of justice, u s department of justice (+7 more)","department of justice","q-449","0","[{""doc_index"": ""d-247518"", ""url"": ""http://www.correctiveservices.wa.gov.au"", ""title"": ""department of justice western australia""}, {""doc_index"": ""d-83551"", ""url"": ""http://www.justice.gov"", ""title"": ""u s department of justice""}, {""doc_index"": ""d-131092"", ""url"": ""http://justice.gov"", ""title"": ""u s department of justice""}, {""doc_index"": ""d-11359"", ""url"": ""http://www.tdcj.state.tx.us"", ""title"": ""texas department of criminal justice""}, {""doc_index"": ""d-793311"", ""url"": ""http://www.djj.virginia.gov"", ""title"": ""virginia department of juvenile justice""}, {""doc_index"": ""d-3681"", ""url"": ""http://www.usdoj.gov"", ""title"": ""u s department of justice""}, {""doc_index"": ""d-714065"", ""url"": ""http://djj.ky.gov"", ""title"": ""home department of juvenile justice""}, {""doc_index"": ""d-143891"", ""url"": ""http://www.justice.qld.gov.au"", ""title"": ""department of justice and attorney general""}, {""doc_index"": ""d-1089"", ""url"": ""http://www.justice.gov.nl.ca"", ""title"": ""department of justice and public safety""}, {""doc_index"": ""d-129684"", ""url"": ""http://www.djj.state.fl.us"", ""title"": ""home florida department of juvenile justice""}]","10.0","","","",""
"4781_845","4781_845_qq-449_cd-3681","2006-03-10 10:41:17","CLICK","u s department of justice","department of justice","q-449","0","","","http://www.usdoj.gov","u s department of justice","d-3681","5.0"
"4781_846","4781_846_qq-450","2006-03-10 11:53:15","QUERY","miami dade clerk of court","miami dade clerk of court","q-450","0","","","","","",""
"4781_846","4781_846_qq-450_serp","2006-03-10 11:53:15","SERP_VIEW","Viewed 10 results: welcome to the clerk of courts website clerk of courts miami dade county, healthy start coalition of miami dade healthy start coalition of miami dade, cuyahoga county clerk of courts (+7 more)","miami dade clerk of court","q-450","0","[{""doc_index"": ""d-3682"", ""url"": ""http://www.miami-dadeclerk.com"", ""title"": ""welcome to the clerk of courts website clerk of courts miami dade county""}, {""doc_index"": ""d-623170"", ""url"": ""http://www.hscmd.org"", ""title"": ""healthy start coalition of miami dade healthy start coalition of miami dade""}, {""doc_index"": ""d-11317"", ""url"": ""http://coc.cuyahogacounty.us"", ""title"": ""cuyahoga county clerk of courts""}, {""doc_index"": ""d-11334"", ""url"": ""http://clerk.co.trumbull.oh.us"", ""title"": ""trumbull county clerk of courts""}, {""doc_index"": ""d-11785"", ""url"": ""http://www.courtclerk.org"", ""title"": ""hamilton county clerk of courts""}, {""doc_index"": ""d-139627"", ""url"": ""https://www.courtclerk.org/paypark.htm"", ""title"": ""hamilton county clerk of courts""}, {""doc_index"": ""d-198640"", ""url"": ""http://www.sumterclerk.com"", ""title"": ""sumter county clerk of courts""}, {""doc_index"": ""d-486827"", ""url"": ""http://www.huroncountyclerk.com"", ""title"": ""huron county clerk of courts""}, {""doc_index"": ""d-29356"", ""url"": ""http://www.occaohio.com"", ""title"": ""ohio clerk of courts association""}, {""doc_index"": ""d-32947"", ""url"": ""http://www.hillsclerk.com"", ""title"": ""hillsborough county clerk of courts""}]","10.0","","","",""
"4781_846","4781_846_qq-450_cd-3682","2006-03-10 11:53:15","CLICK","welcome to the clerk of courts website clerk of courts miami dade county","miami dade clerk of court","q-450","0","","","http://www.miami-dadeclerk.com","welcome to the clerk of courts website clerk of courts miami dade county","d-3682","0.0"
"4781_846","4781_846_qq-449","2006-03-10 12:05:15","QUERY","department of justice","department of justice","q-449","0","","","","","",""
"4781_846","4781_846_qq-449_serp","2006-03-10 12:05:15","SERP_VIEW","Viewed 10 results: department of justice western australia, u s department of justice, u s department of justice (+7 more)","department of justice","q-449","0","[{""doc_index"": ""d-247518"", ""url"": ""http://www.correctiveservices.wa.gov.au"", ""title"": ""department of justice western australia""}, {""doc_index"": ""d-83551"", ""url"": ""http://www.justice.gov"", ""title"": ""u s department of justice""}, {""doc_index"": ""d-131092"", ""url"": ""http://justice.gov"", ""title"": ""u s department of justice""}, {""doc_index"": ""d-11359"", ""url"": ""http://www.tdcj.state.tx.us"", ""title"": ""texas department of criminal justice""}, {""doc_index"": ""d-793311"", ""url"": ""http://www.djj.virginia.gov"", ""title"": ""virginia department of juvenile justice""}, {""doc_index"": ""d-3681"", ""url"": ""http://www.usdoj.gov"", ""title"": ""u s department of justice""}, {""doc_index"": ""d-714065"", ""url"": ""http://djj.ky.gov"", ""title"": ""home department of juvenile justice""}, {""doc_index"": ""d-143891"", ""url"": ""http://www.justice.qld.gov.au"", ""title"": ""department of justice and attorney general""}, {""doc_index"": ""d-1089"", ""url"": ""http://www.justice.gov.nl.ca"", ""title"": ""department of justice and public safety""}, {""doc_index"": ""d-129684"", ""url"": ""http://www.djj.state.fl.us"", ""title"": ""home florida department of juvenile justice""}]","10.0","","","",""
"4781_846","4781_846_qq-449_cd-3681","2006-03-10 12:05:15","CLICK","u s department of justice","department of justice","q-449","0","","","http://www.usdoj.gov","u s department of justice","d-3681","5.0"
"4781_847","4781_847_qq-441","2006-03-11 18:05:57","QUERY","florida department of corrections","florida department of corrections","q-441","0","","","","","",""
"4781_847","4781_847_qq-441_serp","2006-03-11 18:05:57","SERP_VIEW","Viewed 10 results: florida department of corrections homepage, minnesota department of corrections department of corrections, department of corrections (+7 more)","florida department of corrections","q-441","0","[{""doc_index"": ""d-3663"", ""url"": ""http://www.dc.state.fl.us"", ""title"": ""florida department of corrections homepage""}, {""doc_index"": ""d-819209"", ""url"": ""http://mcfrw.doc.state.mn.us"", ""title"": ""minnesota department of corrections department of corrections""}, {""doc_index"": ""d-577303"", ""url"": ""http://www.correct.go.th"", ""title"": ""department of corrections""}, {""doc_index"": ""d-125942"", ""url"": ""http://docapp8.doc.state.ok.us"", ""title"": ""oklahoma department of corrections""}, {""doc_index"": ""d-762351"", ""url"": ""http://departmentofcorrections.com"", ""title"": ""department of corrections com""}, {""doc_index"": ""d-32364"", ""url"": ""http://www.cor.state.pa.us"", ""title"": ""pennsylvania department of corrections""}, {""doc_index"": ""d-139565"", ""url"": ""http://www.corrections.ky.gov"", ""title"": ""welcome department of corrections""}, {""doc_index"": ""d-274250"", ""url"": ""http://corrections.ky.gov"", ""title"": ""welcome department of corrections""}, {""doc_index"": ""d-210404"", ""url"": ""http://doc.state.wy.us"", ""title"": ""wyoming department of corrections""}, {""doc_index"": ""d-258442"", ""url"": ""http://www.floridagovernmentonline.com"", ""title"": ""florida keys beaches state map weather destin florida department of corrections""}]","10.0","","","",""
"4781_847","4781_847_qq-441_cd-3663","2006-03-11 18:05:57","CLICK","florida department of corrections homepage","florida department of corrections","q-441","0","","","http://www.dc.state.fl.us","florida department of corrections homepage","d-3663","0.0"
"4781_847","4781_847_qq-451","2006-03-11 18:30:56","QUERY","display booths","display booths","q-451","0","","","","","",""
"4781_847","4781_847_qq-451_serp","2006-03-11 18:30:56","SERP_VIEW","Viewed 10 results: trade show displays pop up display banners exhibit booth displays, trade show displays exhibits booths table top everything displays, trade show displays trade show booths and exhibits exhibit and display vendors modular displays portable displays trade show booth design matters nomadic displays (+7 more)","display booths","q-451","0","[{""doc_index"": ""d-598852"", ""url"": ""http://www.tradeshowplus.com"", ""title"": ""trade show displays pop up display banners exhibit booth displays""}, {""doc_index"": ""d-3689"", ""url"": ""http://www.everythingdisplays.com"", ""title"": ""trade show displays exhibits booths table top everything displays""}, {""doc_index"": ""d-3687"", ""url"": ""http://www.nomadicdisplay.com"", ""title"": ""trade show displays trade show booths and exhibits exhibit and display vendors modular displays portable displays trade show booth design matters nomadic displays""}, {""doc_index"": ""d-216512"", ""url"": ""http://www.doubledecks.com"", ""title"": ""double decks trade show booth exhibit booths trade show displays""}, {""doc_index"": ""d-655592"", ""url"": ""http://showstopperexhibits.com"", ""title"": ""trade show displays trade show booths exhibits""}, {""doc_index"": ""d-697564"", ""url"": ""http://www.exhibittradeshowboothdisplay.com"", ""title"": ""www exhibit trade show booth display com""}, {""doc_index"": ""d-3685"", ""url"": ""http://www.showstopperexhibits.com"", ""title"": ""trade show displays trade show booths exhibits""}, {""doc_index"": ""d-413179"", ""url"": ""http://www.miriaminc.com"", ""title"": ""portable trade show display booths large small""}, {""doc_index"": ""d-3688"", ""url"": ""http://www.impact-displays.com"", ""title"": ""trade show displays pop ups booths and exhibits from impact displays""}, {""doc_index"": ""d-136379"", ""url"": ""http://www.skyline.com"", ""title"": ""trade show exhibits events booths display companies skyline""}]","10.0","","","",""
"4781_847","4781_847_qq-451_cd-3689","2006-03-11 18:30:56","CLICK","trade show displays exhibits booths table top everything displays","display booths","q-451","0","","","http://www.everythingdisplays.com","trade show displays exhibits booths table top everything displays","d-3689","1.0"
"4781_848","4781_848_qq-452","2006-03-16 14:09:53","QUERY","penn-america insurance","penn-america insurance","q-452","0","","","","","",""
"4781_848","4781_848_qq-452_serp","2006-03-16 14:09:53","SERP_VIEW","Viewed 10 results: penn america group, penn treaty network america, www penn national insurance com (+7 more)","penn-america insurance","q-452","0","[{""doc_index"": ""d-3699"", ""url"": ""http://www.penn-america.com"", ""title"": ""penn america group""}, {""doc_index"": ""d-306639"", ""url"": ""http://www.penntreaty.com"", ""title"": ""penn treaty network america""}, {""doc_index"": ""d-60210"", ""url"": ""http://www.pennnationalinsurance.com"", ""title"": ""www penn national insurance com""}, {""doc_index"": ""d-526249"", ""url"": ""http://www.rv-insurance-coverage.com"", ""title"": ""rv america insurance motor home insurance quotes online""}, {""doc_index"": ""d-268122"", ""url"": ""http://www.marine-insurance-coverage.com"", ""title"": ""rv america insurance motor home insurance quotes online""}, {""doc_index"": ""d-496364"", ""url"": ""http://www.societyhilldermatology.com"", ""title"": ""penn dermatology penn medicine""}, {""doc_index"": ""d-38652"", ""url"": ""http://www.petinsurance.com"", ""title"": ""pet insurance nationwide is america s best pet insurance""}, {""doc_index"": ""d-918637"", ""url"": ""http://petinsurance.com"", ""title"": ""pet insurance nationwide is america s best pet insurance""}, {""doc_index"": ""d-247796"", ""url"": ""http://www.pennracquet.com"", ""title"": ""penn""}, {""doc_index"": ""d-367168"", ""url"": ""http://www.insuranceworks.com"", ""title"": ""search insurance jobs on north america s insurance job site insurance works""}]","10.0","","","",""
"4781_848","4781_848_qq-452_cd-3699","2006-03-16 14:09:53","CLICK","penn america group","penn-america insurance","q-452","0","","","http://www.penn-america.com","penn america group","d-3699","0.0"
"4781_849","4781_849_qq-453","2006-03-24 17:00:23","QUERY","palm beach boat show","palm beach boat show","q-453","0","","","","","",""
"4781_849","4781_849_qq-453_serp","2006-03-24 17:00:23","SERP_VIEW","Viewed 10 results: restaurant es en palm beaches bus que restaurant es en palm beaches gu a de restaurant es, appliances in west palm beach and palm beach fl ros ner s inc ros ner s inc, air conditioning boynton beach fl palm beach e cm air conditioning (+7 more)","palm beach boat show","q-453","0","[{""doc_index"": ""d-366287"", ""url"": ""http://palm.beaches.guia-de-restaurantes.com"", ""title"": ""restaurant es en palm beaches bus que restaurant es en palm beaches gu a de restaurant es""}, {""doc_index"": ""d-410345"", ""url"": ""http://www.rosners.com"", ""title"": ""appliances in west palm beach and palm beach fl ros ner s inc ros ner s inc""}, {""doc_index"": ""d-735631"", ""url"": ""http://www.ecmservice.com"", ""title"": ""air conditioning boynton beach fl palm beach e cm air conditioning""}, {""doc_index"": ""d-457016"", ""url"": ""http://www.sundyhouse.com"", ""title"": ""sun dy house delray beach florida delray beach hotels palm beach boutique restaurants weddings""}, {""doc_index"": ""d-382426"", ""url"": ""http://www.pacificavalon.com"", ""title"": ""newport beach boat rental wedding party yacht charter newport beach""}, {""doc_index"": ""d-3701"", ""url"": ""http://www.showmanagement.com"", ""title"": ""boat and yacht directory marine listings at the boat show marketplace""}, {""doc_index"": ""d-199636"", ""url"": ""http://showmanagement.com"", ""title"": ""boat and yacht directory marine listings at the boat show marketplace""}, {""doc_index"": ""d-453963"", ""url"": ""http://www.ocboatshow.com"", ""title"": ""the ocean city seas de boat show""}, {""doc_index"": ""d-322080"", ""url"": ""http://www.jaxboatshow.com"", ""title"": ""www j a x boat show com""}, {""doc_index"": ""d-19468"", ""url"": ""http://www.atlantaboatshow.com"", ""title"": ""atlanta boat show official site atlanta ga""}]","10.0","","","",""
"4781_849","4781_849_qq-453_cd-3701","2006-03-24 17:00:23","CLICK","boat and yacht directory marine listings at the boat show marketplace","palm beach boat show","q-453","0","","","http://www.showmanagement.com","boat and yacht directory marine listings at the boat show marketplace","d-3701","5.0"
"4781_849","4781_849_qq-454","2006-03-24 17:09:28","QUERY","florida marlins","florida marlins","q-454","0","","","","","",""
"4781_849","4781_849_qq-454_serp","2006-03-24 17:09:28","SERP_VIEW","Viewed 10 results: www blue marlin corp com, big rock blue marlin tournament, xe la marlin tripod com (+7 more)","florida marlins","q-454","0","[{""doc_index"": ""d-262226"", ""url"": ""http://www.bluemarlincorp.com"", ""title"": ""www blue marlin corp com""}, {""doc_index"": ""d-93208"", ""url"": ""http://www.thebigrock.com"", ""title"": ""big rock blue marlin tournament""}, {""doc_index"": ""d-364888"", ""url"": ""http://xelamarlin.tripod.com"", ""title"": ""xe la marlin tripod com""}, {""doc_index"": ""d-927711"", ""url"": ""http://marlinsteel.thomasnet.com"", ""title"": ""marlin steel thomas net com""}, {""doc_index"": ""d-130635"", ""url"": ""http://www.sterlingmarlinfanclub.com"", ""title"": ""www sterling marlin fanclub com""}, {""doc_index"": ""d-3702"", ""url"": ""http://marlins.mlb.com"", ""title"": ""official miami marlins website mlb com""}, {""doc_index"": ""d-453173"", ""url"": ""http://www.artauctionfundraiser.com"", ""title"": ""fundraising art auctions marlin new york""}, {""doc_index"": ""d-21186"", ""url"": ""http://florida.marlins.mlb.com"", ""title"": ""official miami marlins website mlb com""}, {""doc_index"": ""d-807679"", ""url"": ""http://citrusgrovee.dadeschools.net"", ""title"": ""citrus grove elementary home of the marlins""}, {""doc_index"": ""d-182460"", ""url"": ""http://www.bluemarlinchronicles.com"", ""title"": ""fishing equipment and accessories blue marlin chronicles""}]","10.0","","","",""
"4781_849","4781_849_qq-454_cd-3702","2006-03-24 17:09:28","CLICK","official miami marlins website mlb com","florida marlins","q-454","0","","","http://marlins.mlb.com","official miami marlins website mlb com","d-3702","5.0"
"4781_850","4781_850_qq-441","2006-03-25 09:16:07","QUERY","florida department of corrections","florida department of corrections","q-441","0","","","","","",""
"4781_850","4781_850_qq-441_serp","2006-03-25 09:16:07","SERP_VIEW","Viewed 10 results: florida department of corrections homepage, minnesota department of corrections department of corrections, department of corrections (+7 more)","florida department of corrections","q-441","0","[{""doc_index"": ""d-3663"", ""url"": ""http://www.dc.state.fl.us"", ""title"": ""florida department of corrections homepage""}, {""doc_index"": ""d-819209"", ""url"": ""http://mcfrw.doc.state.mn.us"", ""title"": ""minnesota department of corrections department of corrections""}, {""doc_index"": ""d-577303"", ""url"": ""http://www.correct.go.th"", ""title"": ""department of corrections""}, {""doc_index"": ""d-125942"", ""url"": ""http://docapp8.doc.state.ok.us"", ""title"": ""oklahoma department of corrections""}, {""doc_index"": ""d-762351"", ""url"": ""http://departmentofcorrections.com"", ""title"": ""department of corrections com""}, {""doc_index"": ""d-32364"", ""url"": ""http://www.cor.state.pa.us"", ""title"": ""pennsylvania department of corrections""}, {""doc_index"": ""d-139565"", ""url"": ""http://www.corrections.ky.gov"", ""title"": ""welcome department of corrections""}, {""doc_index"": ""d-274250"", ""url"": ""http://corrections.ky.gov"", ""title"": ""welcome department of corrections""}, {""doc_index"": ""d-210404"", ""url"": ""http://doc.state.wy.us"", ""title"": ""wyoming department of corrections""}, {""doc_index"": ""d-258442"", ""url"": ""http://www.floridagovernmentonline.com"", ""title"": ""florida keys beaches state map weather destin florida department of corrections""}]","10.0","","","",""
"4781_850","4781_850_qq-441_cd-3663","2006-03-25 09:16:07","CLICK","florida department of corrections homepage","florida department of corrections","q-441","0","","","http://www.dc.state.fl.us","florida department of corrections homepage","d-3663","0.0"
"4781_851","4781_851_qq-455","2006-03-25 22:25:50","QUERY","garment rack","garment rack","q-455","0","","","","","",""
"4781_851","4781_851_qq-455_serp","2006-03-25 22:25:50","SERP_VIEW","Viewed 10 results: z garment racks heavy duty portable clothes racks garment racks etc, z garment racks heavy duty portable clothes racks garment racks etc, garment district nyc the garment district (+7 more)","garment rack","q-455","0","[{""doc_index"": ""d-3704"", ""url"": ""http://www.garmentracksetc.com"", ""title"": ""z garment racks heavy duty portable clothes racks garment racks etc""}, {""doc_index"": ""d-307645"", ""url"": ""http://www.garmentrack.com"", ""title"": ""z garment racks heavy duty portable clothes racks garment racks etc""}, {""doc_index"": ""d-524058"", ""url"": ""http://www.fashioncenter.com"", ""title"": ""garment district nyc the garment district""}, {""doc_index"": ""d-515036"", ""url"": ""http://www.haulerracks.com"", ""title"": ""hauler racks truck racks van racks cap racks ladder racks""}, {""doc_index"": ""d-334915"", ""url"": ""http://www.garment-racks-store-fixtures.com"", ""title"": ""garment racks grid wall slat wall mannequins and retail store fixtures""}, {""doc_index"": ""d-214043"", ""url"": ""http://www.racksolutions.com"", ""title"": ""server racks rack shelves rack mount monitors rack solutions""}, {""doc_index"": ""d-347581"", ""url"": ""http://www.gun-racks.com"", ""title"": ""quality rotary gun racks quality pistol racks gun rack rotary gun racks pistol racks wall racks""}, {""doc_index"": ""d-724815"", ""url"": ""http://www.bangladeshgarments.info"", ""title"": ""bangladesh garments info bangladesh garments resources and information""}, {""doc_index"": ""d-153592"", ""url"": ""http://www.brensan.com"", ""title"": ""garment sewing patterns""}, {""doc_index"": ""d-178410"", ""url"": ""http://www.edwardsgarment.com"", ""title"": ""home edwards garment""}]","10.0","","","",""
"4781_851","4781_851_qq-455_cd-3704","2006-03-25 22:25:50","CLICK","z garment racks heavy duty portable clothes racks garment racks etc","garment rack","q-455","0","","","http://www.garmentracksetc.com","z garment racks heavy duty portable clothes racks garment racks etc","d-3704","0.0"
"4781_851","4781_851_qq-456","2006-03-25 22:32:09","QUERY","luhrs boats","luhrs boats","q-456","0","","","","","",""
